11
612
47 7 2 4 1 4 1 0 0 0 0 11
47 7 5 1 2 5 1 0 0 0 0 11
48 7 1 4 1 3 1 0 0 0 0 11
48 7 1 4 4 12 1 0 0 0 0 11
48 7 1 4 1 4 1 0 0 0 0 11
48 7 1 4 2 6 1 0 0 0 0 11
48 7 1 4 2 8 1 0 0 0 0 11
48 7 1 4 2 6 1 0 0 0 0 11
48 7 1 4 2 6 1 0 0 0 0 11
48 7 1 4 2 6 1 0 0 0 0 11
48 7 1 4 1 4 1 0 0 0 0 11
48 7 1 4 1 3 1 0 0 0 0 11
48 7 2 4 2 8 1 0 0 0 0 11
48 7 2 4 1 3 1 0 0 0 0 11
48 7 2 4 2 7 1 0 0 0 0 11
48 7 2 4 1 3 1 0 0 0 0 11
48 7 2 4 3 11 1 0 0 0 1 11
48 7 4 1 1 3 1 0 0 0 0 11
48 7 4 1 2 8 1 0 0 0 0 11
48 7 4 1 2 6 1 0 0 0 0 11
48 7 4 1 2 6 1 0 0 0 0 11
48 7 5 1 1 4 1 0 0 0 0 11
48 7 6 2 2 6 1 0 0 0 0 11
48 7 7 2 1 2 1 0 0 0 0 11
48 7 7 2 2 6 1 0 0 0 0 9
48 7 7 2 2 6 1 0 0 0 0 11
48 7 8 2 2 5 1 0 0 0 0 11
48 7 9 3 2 5 1 0 0 0 0 8
48 7 10 3 1 3 1 0 0 0 0 11
48 7 12 4 1 4 1 0 0 0 0 11
48 7 12 4 1 3 1 0 0 0 0 11
48 7 12 4 1 3 1 0 0 0 0 11
48 7 12 4 2 6 1 0 0 0 0 11
48 7 12 4 1 2 1 0 0 0 0 11
48 7 12 4 2 5 1 0 0 0 0 11
49 7 2 4 2 5 1 0 0 0 0 11
49 7 2 4 1 3 1 0 0 0 0 9
49 7 3 1 1 3 1 0 0 0 0 11
49 7 4 1 2 4 1 0 0 0 0 11
49 7 5 1 3 6 1 0 0 0 0 9
49 7 7 2 2 4 1 0 0 0 0 11
49 7 12 4 1 2 1 0 0 0 0 11
50 7 1 4 2 8 1 0 0 0 0 11
